compound,moa_fine,source,comp1,comp2,comp3,comp4,comp5,comp6
Sonidegib,Sonic inhibitor,training,1.2361002707926252,0.8051162097838716,-1.2374764801138354,0.15686578206078694,1.7717791374947365,3.3713184416468636
TAK-733,MEK inhibitor,training,2.4699442442214004,-0.11839535299560698,-0.06551095192823321,3.239270366752645,-0.18923461341330242,1.0514418751648753
Torkinib,MTOR inhibitor,training,0.271790753668038,-1.1216524007851192,0.8463261193874083,-2.6372436924767126,-2.8365589791674695,-2.8943250217011025
Trametinib (DMSO_TF solvate),MEK inhibitor,training,2.8841979583376216,-0.910765896532165,0.5750820670337764,2.380453263224714,-0.6302302404966781,1.697131315866209
Trimetrexate,DNA synthesis/repair inhibitor,training,-2.1243491265645433,-0.35693710409638113,-0.11318870977173606,-0.7060369412419688,2.4648817262886893,2.2925208553346934
Valdecoxib,Cyclooxygenase inhibitor,training,1.9646669074944803,0.2070920619002778,0.4469800639136311,-0.8557351610818754,2.5597505083801684,1.6000027698487922
Vemurafenib,RAF inhibitor,training,0.5968774124896806,-1.307225717043382,0.6303149988259078,-2.4762275018813176,0.43756781650900767,-1.3563146600308882
Vinblastine (sulfate),Microtubule inhibitor,training,-2.974598315398394,-1.3671741851022798,-1.1060105167950123,-0.9767032078654746,3.58661014082583,0.8424905640489505
Vismodegib,Sonic inhibitor,training,1.3717427940509592,0.6734944654961007,-0.3583494265821711,-0.17618046149904434,1.873060346844686,1.922609860963396
olaparib,DNA synthesis/repair inhibitor,training,-0.7106037116717026,1.4967869201789017,1.3950408792196856,0.3618043562718709,1.0262510056984318,-0.9831042223615633
palbociclib,CDK inhibitor,training,-2.3440967465473226,0.9266688871630296,0.38725980079470235,1.1152326026754902,0.21707789291586593,-4.447762504837521
Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,training,-3.4013258010628458,-1.6368354647651453,3.824186065675956,-2.1145104024354344,-4.959754568907351,13.946221765646895
18β-Glycyrrhetinic acid,unclear,projected,1.3269442236542368,0.6159899498888699,0.666538005223462,-0.36829645751433604,1.5678926113010576,1.2762692737138785
8-Hydroxyquinoline,unclear,projected,0.04835503994695715,1.5562666063154469,0.24563996505984526,1.832941564136672,0.9409793095037186,-1.5417778154791444
Abiraterone acetate,unclear,projected,1.1564397725756672,0.38819308969765676,0.2625505887731971,-0.5472287018142917,1.7338884896138778,2.2583388620531655
Acetohexamide,unclear,projected,1.633226787636918,0.3496582167234091,0.3722805611443793,-0.7476509712922903,2.3851793321637613,1.266365929248229
Aliskiren,unclear,projected,1.5029116073039215,0.49156242422869245,0.3179104963275885,-0.9763494764978644,2.5208399637870746,0.9434645160921893
Aprepitant,unclear,projected,0.299123718413768,-0.7501638770842053,-0.10595843086355579,-0.33868531944017216,1.7302364876056338,-3.4417050282840846
Belumosudil,unclear,projected,2.701317651883363,0.6609906854305981,-1.4463099529640846,-0.3241170345556127,1.6173013231112283,3.7983920324971976
Bergenin,unclear,projected,1.5971189682225455,0.13515654949080863,0.43876314661718063,-0.5185428169870138,1.6103043019845673,2.119373785132427
Bosentan (hydrate),unclear,projected,1.0168282096224628,0.5074155866888868,0.8614944841924466,-0.4379927049612513,2.268120213600423,-1.0071220540913361
Brivudine,unclear,projected,1.352946860070155,0.7687740175768597,0.6038843089626089,-0.3715895341528166,2.598070679090241,0.030590725011132698
Captopril,unclear,projected,1.5354713388227659,0.20570746392329092,0.7037710274725314,-0.7658807286626954,2.304724932779401,0.38430671107780146
Ciclopirox,unclear,projected,-4.565182106167279,0.39514248795524204,2.5946253308476668,0.4454599886930864,-3.9734563108940324,-7.2908607235818295
Cilostazol,unclear,projected,-0.08826971543445773,0.5368843381982046,-0.22314094401513423,1.6692156386959955,-0.4988575191297532,0.3172100913177571
Clobetasol propionate,unclear,projected,1.1032024652030366,-0.014563281408309972,0.8682821703105887,-1.223297415749291,2.7519008245195713,-1.563686046026593
Clotrimazole,unclear,projected,0.13988814923965762,-0.4549395345472468,0.8012352264655197,-1.6782045527912246,3.0076246879371755,-0.3075727186824156
Daidzin,unclear,projected,2.0300147604756424,0.6206291299617883,0.2415149194827872,-0.32573502115594555,2.2454594758204225,1.696742268723097
Digitoxin,unclear,projected,-0.8835913945967374,-4.229074251991275,-1.6884690624908525,10.466541741497151,-19.539928021760918,-13.633665585278155
Drospirenone,unclear,projected,0.20475248534228888,0.9999909358065835,0.5721437712689894,-2.0700922144766984,3.102693329690402,-0.2996416851631283
EX229,unclear,projected,0.2597717423976489,-0.23290481034344612,0.7326221755506096,-0.5296382888350971,1.2022101869894521,-1.2330424564724072
Erythromycin,unclear,projected,1.1300393464651295,1.1845768825292091,0.3119235993395147,-0.014504586681290935,2.1498347062801333,-1.1948548289630492
Fenofibrate,unclear,projected,1.5227842155727631,0.3708834551405194,0.9453584675669615,-0.5592006895547381,2.0127775961338275,0.37670990866979587
Finasteride,unclear,projected,-0.2432385686379787,0.8788384257836752,0.34877147770386385,0.06838355426431766,-0.07129706299513339,-0.061188803010715144
Fluvoxamine (maleate),unclear,projected,2.2124995115847637,1.2545037324498516,-0.020770819210480494,-0.6130704332117789,1.0454836052620988,-0.19803894199261338
Gemfibrozil,unclear,projected,0.9051707788351594,0.6709668664092951,0.5037828381581687,0.22005438654453055,1.7210129424866534,1.1665945349954088
Hexylresorcinol,unclear,projected,1.8066151246044155,0.3622982486326946,0.982331859103584,-0.4188430839737957,2.0755902223742413,0.6230039963491419
Lopinavir,unclear,projected,1.4251217109895533,0.28098831245306927,0.35101800251188126,-0.6208130972085062,1.860583998838537,-3.3707299254910996
